Item ID	Item Name	Item Type	Rare	Item Desc
1516	نبتة نطاق الصقيع 2	Room Decoration	3	نبتة أصلها نطاق الصقيع.
1517	نبتة نطاق الصقيع 4	Room Decoration	3	نبتة أصلها نطاق الصقيع.
1518	نبتة نطاق الصقيع 3	Room Decoration	3	نبتة أصلها نطاق الصقيع.
1519	نبتة الغابة العتيقة 1	Room Decoration	3	نبتة أصلها الغابة العتيقة.
1520	نبتة أنقاض الهياكل الشرسة 3	Room Decoration	3	نبتة أصلها أنقاض الهياكلالشرسة.
1521	نبتة الغابة العتيقة 4	Room Decoration	3	نبتة أصلها الغابة العتيقة.
1522	نبتة الغابة العتيقة 5	Room Decoration	3	نبتة أصلها الغابة العتيقة.
1523	نبتة الغابة العتيقة 3	Room Decoration	3	نبتة أصلها الغابة العتيقة.
1524	نبتة أنقاض الهياكل الشرسة 2	Room Decoration	3	نبتة أصلها أنقاض الهياكل الشرسة.
1525	نبتة أنقاض الهياكل الشرسة 4	Room Decoration	3	نبتة أصلها أنقاض الهياكلالشرسة.
1526	نبتة أنقاض الهياكل الشرسة 1	Room Decoration	3	نبتة أصلها أنقاض الهياكل الشرسة.
1527	نبتة الغابة العتيقة 2	Room Decoration	3	نبتة أصلها الغابة العتيقة وأنقاضالهياكل الشرسة.
1528	نبتة الوادي المتعفن 1	Room Decoration	3	نبتة أصلها الوادي المتعفن.
1529	نبتة الوادي المتعفن 2	Room Decoration	3	نبتة أصلها الوادي المتعفن.
1530	جرة بسيطة	Room Decoration	3	جرة بسيطة دون رتوش.
1531	دمية غريمالكين	Room Decoration	3	دمية غريمالكين محشوة بأذنين مدببتين.
1532	دمية غاجالاكا	Room Decoration	3	دمية غاجالاكا محشوة مع قناع أحمرفاتح.
1533	دمية بوابوا	Room Decoration	3	دمية بوابوا محشوة مع قرن ضخم.
1534	دمية فيلاين	Room Decoration	3	دمية فيلاين محشوة بسيطة ولطيفة.الصديق المفضل الجديد.
1535	دمية غريمالكين (سوداء)	Room Decoration	3	دمية غريمالكين محشوة بأذنين مدببتين.
1536	دمية غريمالكين (زرقاء داكنة)	Room Decoration	3	دمية غريمالكين محشوة بأذنين مدببتين.
1537	دمية غريمالكين (زرقاء)	Room Decoration	3	دمية غريمالكين محشوة بأذنين مدببتين.
1538	دمية بوغي (خطوط تذكارية)	Room Decoration	3	دمية بوغي محشوة مُخططة.
1539	دمية بوغي (رداء الحاكم)	Room Decoration	3	دمية بوغي محشوة لها تاج.
1540	Unavailable	Item	3	Unavailable
1541	Unavailable	Item	3	Unavailable
1542	Unavailable	Item	3	Unavailable
1543	إبريق فاخر	Room Decoration	3	إبريق راقٍ مصنوع من المعدن.
1544	مزهرية فاخرة	Room Decoration	3	مزهرية راقية جدًا.
1545	مجموعة جرّات بسيطة	Room Decoration	3	جرات بسيطة متنوعة.
1546	أكياس من الخيش	Room Decoration	3	أكياس من الخيش متعددة الاستخدامات.
1547	قنينة شراب	Room Decoration	3	إنها ليست مشروبًا فخمًا بشكل خاص.
1548	مجموعة قوارير متنوعة	Room Decoration	3	مجموعة من الشراب المعبأ.
1549	أدوات الصناعة	Room Decoration	3	الأدوات اللازمة لصناعة المركّبات.
1550	لفافات حرير مصبوغ	Room Decoration	3	عينات من القماش المصبوغ بشكل جميل.
1551	قرن مزيّن	Room Decoration	3	قرن مُقتلع من رأس شيء ما.
1552	أحفورة بارزة	Room Decoration	3	مجموعة صغيرة من العظام المتحجرة.
1553	إناء خزفي بسيط	Room Decoration	3	وعاء بسيط صنع بواسطة الفيلاين.
1554	مجموعة أوان خزفية	Room Decoration	3	مجموعة من الجرات المتنوعة.
1555	مجموعة أطباق مزيّنة (صغيرة)	Room Decoration	3	زوج ملون من الأطباق المزيّنة.
1556	لوحة مزيّنة (كبيرة)	Room Decoration	3	لوحة ملونة مزيّنة.
1557	سلة من الخامات	Room Decoration	3	سلة مكدس بها قطع من الخامات.
1558	برميل ساكي	Room Decoration	3	برميل ساكي ضخم.
1559	طقم الإسعافات الأولية	Room Decoration	3	يوفر طقم الإسعافات الأولية راحة البالإلى أي منزل.
1560	مزهرية راقية (صغيرة)	Room Decoration	3	مزهرية أنيقة ذات تصميم راقٍ.
1561	نبات منزلي	Room Decoration	3	نبتة أجمل مما يبدو، محفوظة بوعاء.
1562	مجلدات أبحاث	Room Decoration	3	مجموعة من الكتابات المرتبة بشكل جيد.
1563	مجلدات علمية	Room Decoration	3	مجموعة كتابات مكدسة.
1564	مزهرية راقية (كبيرة)	Room Decoration	3	مزهرية أنيقة ذات تصميم راقٍ.
1565	صبار منزلي	Room Decoration	3	صبار محفوظ بوعاء. ممتاز إذا كنت ممنلا يتذكرون أن يسقوا النباتات.
1566	مزروعات ملونة	Room Decoration	3	وعاء مزروع به أزهار ملونة.
1567	سلة من الفطر	Room Decoration	3	سلة مليئة بمزيج من أنواع الفطر.
1568	وعاء فاكهة	Room Decoration	3	وفرة من الفواكه المتنوعة.
1569	خضراوات معروضة	Room Decoration	3	مجموعة من الخضروات الطازجةالمقطوفة للتو.
1570	قناع غاجالاكا القاسي	Room Decoration	3	قناع يُعتقد أن غاجالاكا قد استخدمهمن قبل.
1571	قناع غاجالاكا العبوس	Room Decoration	3	قناع يُعتقد أن غاجالاكا قد استخدمهمن قبل.
1572	قناع غاجالاكا المندهش	Room Decoration	3	قناع يُعتقد أن غاجالاكا قد استخدمهمن قبل.
1573	كهرمان	Room Decoration	3	لون كهرمان غروب الشمس.
1574	خام أزرق	Room Decoration	3	قطعة من مادة خام بلون البحر.
1575	خام أحمر	Room Decoration	3	قطعة من مادة خام بلون النار.
1576	صدفة بحرية	Room Decoration	3	تذكار صغير من الشاطئ لمنزلك.
1577	رمز المساعدة	Room Decoration	3	زينة تُعطى للصيّادين تقديرًالمساعدتهم في المهام.
1578	رمز المساهمة	Room Decoration	3	زينة تُعطى للصيّادين تقديرًالمساعدتهم المهمة فيالمهام.
1579	رمز التفاني	Room Decoration	3	زينة تُعطى للصيّادين تقديرًالمساعدتهم واسعة المجالفي المهام.
1580	رمز البسالة	Room Decoration	3	زينة تُعطى للصيّادين تقديرًالمساعدتهم القيمة واسعةالمجال في المهام.
1581	سمكة قشور ذهبية متحركة	Room Decoration	3	إضافة معلقة تشبه سربًا من سمكالقشور الذهبية.
1582	سمكة وِت متحركة	Room Decoration	3	إضافة معلقة تشبه سربًا من سمكالوِت.
1583	سمكة مارلين متحركة	Room Decoration	3	إضافة معلقة تشبه سربًا من سمكالمارلين.
1584	زينة تذكارية	Room Decoration	3	إضافة معلقة مرفقة بصديق محشورائع.
1585	زينة الإمبراطور	Room Decoration	3	إضافة معلقة مرفقة بصديق محشورائع.
1586	زينة إطارات مرحة	Room Decoration	3	إضافة معلقة تُضفيالمرح للغرفة.
1587	زينة البرميل	Room Decoration	3	إضافة معلقة بسيطة بها برميل.
1588	زينة صيد اليوم	Room Decoration	3	إضافة معلقة تجمع بين مجموعةمتنوعة من السمك.
1589	زينة السمك	Room Decoration	3	إضافة معلقة بها سمكة حمراء تبدولذيذة.
1590	زينة سمكة مارلين	Room Decoration	3	إضافة معلقة حركية بها سمكة مارلين.
1591	علم أنيق	Room Decoration	3	علم مزخرف بتصميم راقٍ.
1592	لوحة نارغاكوغا	Room Decoration	3	لوحة كبيرة تصور نارغاكوغا الشرس.
1593	لوحة قاعدة البحث	Room Decoration	3	لوحة صغيرة تصور قاعدة البحث.
1594	لوحة العاملة الشخصية	Room Decoration	3	لوحة صغيرة تصور العاملة بكلمجدها.
1595	لوحة مزيّنة أنيقة	Room Decoration	3	لوحة مزيّنة مصنوعة بشكل جميل.
1596	لوحة غاجالاكا 1	Room Decoration	3	لوحة تصور اللينيان. الرسام غيرمعروف.
1597	لوحة بوابوا 1	Room Decoration	3	لوحة تصور اللينيان. الرسام غيرمعروف.
1598	لوحة غريمالكين 1	Room Decoration	3	لوحة تصور اللينيان. الرسام غيرمعروف.
1599	لوحة بوغي	Room Decoration	3	لوحة رائعة لبوغي ماكث في مكانهوحسب.
1600	لوحات الباليكو الشخصية	Room Decoration	3	"لوحات تصور الباليكو الخاص بك.إنها تنضح بفلسفة الـ""فينغ شوي""."
1601	Unavailable	Item	3	Unavailable
1602	Unavailable	Item	3	Unavailable
1603	Unavailable	Item	3	Unavailable
1604	Unavailable	Item	3	Unavailable
1605	مكتب مألوف	Room Decoration	3	مكتب بسيط قوي التحمل.
1606	مكتب فاخر	Room Decoration	3	مكتب أنيق وراقٍ.
1607	مكتب لطيف	Room Decoration	3	مكتب لطيف وجميل.
1608	رفوف مألوفة	Room Decoration	3	مجموعة رفوف بسيطة ومحببة.
1609	رفوف فكرية	Room Decoration	3	مجموعة رفوف تصطف عليها كتب كبيرةرائعة.
1610	رفوف عشوائية	Room Decoration	3	مجموعة رفوف مليئة بالكتب والحليوخردوات متنوعة.
1611	رفوف فاخرة	Room Decoration	3	مجموعة من الرفوف التي تبدو مكلِفةمع لمسة فاخرة.
1612	رفوف أنيقة	Room Decoration	3	مجموعة من الرفوف الأنيقة والراقية.
1613	رفوف لطيفة	Room Decoration	3	مجموعة لطيفة من الرفوف مليئةبكل الدمى المحشوة المفضلة لديك!
1614	مشغّل موسيقى	Room Decoration	3	Unavailable
1615	مصابيح مألوفة	Room Decoration	3	مجموعة مصابيح خشبية تقليدية.
1616	مصابيح قوية	Room Decoration	3	مصابيح مصنوعة من المعدن الصلب.
1617	مصابيح فاخرة	Room Decoration	3	مصابيح مصنوعة من الذهب اللامع.
1618	الأضواء اللطيفة	Room Decoration	3	مجموعة من الأضواء جميلةكالأزهار.
